Date,Symbol,TradeType,EntryTime,EntryPrice,ExitTime,ExitPrice,PnL,ExitReason
02-01-2024,BEL,Sell,09:20:00,183,09:40:00,183.65,-0.65,Stop Loss Hit
03-01-2024,BEL,Buy,09:25:00,182.45,09:35:00,181.5,-0.95,Stop Loss Hit
04-01-2024,BEL,Buy,09:20:00,183.55,09:50:00,184.6,1.05,Target Hit
05-01-2024,BEL,Sell,09:20:00,186.9,09:25:00,187.65,-0.75,Stop Loss Hit
08-01-2024,BEL,Sell,09:35:00,185.45,10:25:00,186.15,-0.7,Stop Loss Hit
09-01-2024,BEL,Sell,09:40:00,184.5,10:10:00,185.6,-1.1,Stop Loss Hit
09-01-2024,BEL,Buy,10:25:00,186.35,10:35:00,185.75,-0.6,Stop Loss Hit
10-01-2024,BEL,Sell,09:20:00,183.5,11:40:00,184.3,-0.8,Stop Loss Hit
10-01-2024,BEL,Buy,14:30:00,185.25,15:15:00,185.8,0.55,Time Exit
11-01-2024,BEL,Sell,09:25:00,186.45,10:50:00,185.5,0.95,Target Hit
12-01-2024,BEL,Sell,09:35:00,184.5,10:35:00,185,-0.5,Stop Loss Hit
15-01-2024,BEL,Buy,09:25:00,186,09:30:00,185.45,-0.55,Stop Loss Hit
15-01-2024,BEL,Sell,09:55:00,184.35,10:00:00,185.4,-1.05,Stop Loss Hit
16-01-2024,BEL,Buy,09:40:00,189.5,10:10:00,188.9,-0.6,Stop Loss Hit
16-01-2024,BEL,Sell,12:05:00,186.95,12:20:00,188,-1.05,Stop Loss Hit
17-01-2024,BEL,Buy,09:30:00,187.65,09:55:00,186.9,-0.75,Stop Loss Hit
18-01-2024,BEL,Sell,09:25:00,184.5,09:35:00,182.15,2.35,Target Hit
18-01-2024,BEL,Buy,13:20:00,187.2,13:35:00,186.4,-0.8,Stop Loss Hit
20-01-2024,BEL,Sell,09:30:00,192.3,10:45:00,193.05,-0.75,Stop Loss Hit
20-01-2024,BEL,Buy,13:35:00,194.75,13:45:00,194.15,-0.6,Stop Loss Hit
23-01-2024,BEL,Sell,09:20:00,193.5,09:30:00,194.05,-0.55,Stop Loss Hit
24-01-2024,BEL,Buy,09:20:00,187,09:35:00,188.25,1.25,Target Hit
25-01-2024,BEL,Buy,09:40:00,191.85,09:50:00,191,-0.85,Stop Loss Hit
25-01-2024,BEL,Sell,10:50:00,189.35,14:40:00,188.35,1,Target Hit
29-01-2024,BEL,Sell,09:20:00,189.1,09:25:00,187.95,1.15,Target Hit
29-01-2024,BEL,Buy,11:35:00,191.1,12:25:00,192.2,1.1,Target Hit
30-01-2024,BEL,Sell,10:25:00,189.95,10:50:00,188.95,1,Target Hit
31-01-2024,BEL,Buy,09:25:00,188.85,09:45:00,187.85,-1,Stop Loss Hit
31-01-2024,BEL,Sell,10:00:00,187.35,11:15:00,186.3,1.05,Target Hit
01-02-2024,BEL,Buy,09:30:00,188,09:35:00,186.9,-1.1,Stop Loss Hit
01-02-2024,BEL,Sell,10:30:00,186.2,11:15:00,185.05,1.15,Target Hit
02-02-2024,BEL,Buy,09:30:00,185.85,10:00:00,186.85,1,Target Hit
02-02-2024,BEL,Sell,13:10:00,184.25,13:15:00,184.9,-0.65,Stop Loss Hit
05-02-2024,BEL,Sell,10:10:00,184.6,10:40:00,185.2,-0.6,Stop Loss Hit
06-02-2024,BEL,Buy,11:10:00,182.55,12:55:00,182.05,-0.5,Stop Loss Hit
07-02-2024,BEL,Sell,09:25:00,183.15,09:40:00,181.95,1.2,Target Hit
08-02-2024,BEL,Buy,09:20:00,182.5,09:25:00,183.9,1.4,Target Hit
09-02-2024,BEL,Sell,09:35:00,181.5,09:55:00,180.4,1.1,Target Hit
12-02-2024,BEL,Sell,09:40:00,180.3,10:05:00,178.05,2.25,Target Hit
13-02-2024,BEL,Sell,09:20:00,173.8,09:40:00,172.9,0.9,Target Hit
13-02-2024,BEL,Buy,10:20:00,175.65,10:50:00,176.7,1.05,Target Hit
14-02-2024,BEL,Buy,09:30:00,178.5,10:10:00,179.5,1,Target Hit
15-02-2024,BEL,Buy,09:25:00,184.75,09:35:00,184.2,-0.55,Stop Loss Hit
16-02-2024,BEL,Sell,10:20:00,187.15,10:40:00,187.65,-0.5,Stop Loss Hit
16-02-2024,BEL,Buy,13:05:00,189.25,13:25:00,190.2,0.95,Target Hit
19-02-2024,BEL,Buy,09:20:00,191.65,09:50:00,190.35,-1.3,Stop Loss Hit
19-02-2024,BEL,Sell,10:55:00,189.25,11:15:00,189.75,-0.5,Stop Loss Hit
20-02-2024,BEL,Buy,10:15:00,189.75,10:20:00,190.85,1.1,Target Hit
21-02-2024,BEL,Buy,09:35:00,192.3,09:40:00,191.7,-0.6,Stop Loss Hit
21-02-2024,BEL,Sell,10:20:00,190.75,11:50:00,191.25,-0.5,Stop Loss Hit
22-02-2024,BEL,Sell,09:25:00,189.6,09:35:00,190.45,-0.85,Stop Loss Hit
22-02-2024,BEL,Buy,10:40:00,192,10:50:00,191.5,-0.5,Stop Loss Hit
23-02-2024,BEL,Buy,09:20:00,198.8,09:30:00,197.55,-1.25,Stop Loss Hit
26-02-2024,BEL,Buy,09:20:00,206.4,09:25:00,204.6,-1.8,Stop Loss Hit
26-02-2024,BEL,Sell,09:55:00,203,10:05:00,204.35,-1.35,Stop Loss Hit
27-02-2024,BEL,Buy,09:20:00,205.85,09:30:00,208.2,2.35,Target Hit
28-02-2024,BEL,Buy,09:20:00,207.3,09:40:00,208.8,1.5,Target Hit
28-02-2024,BEL,Sell,10:55:00,204.9,11:10:00,205.45,-0.55,Stop Loss Hit
29-02-2024,BEL,Sell,09:20:00,201,09:25:00,202.45,-1.45,Stop Loss Hit
01-03-2024,BEL,Buy,09:55:00,207.8,10:00:00,207.2,-0.6,Stop Loss Hit
01-03-2024,BEL,Sell,13:15:00,205.6,13:40:00,206.35,-0.75,Stop Loss Hit
02-03-2024,BEL,Buy,11:30:00,207.3,11:40:00,206.75,-0.55,Stop Loss Hit
04-03-2024,BEL,Sell,09:25:00,206.6,09:30:00,207.75,-1.15,Stop Loss Hit
04-03-2024,BEL,Buy,09:50:00,209.25,09:55:00,211.2,1.95,Target Hit
05-03-2024,BEL,Buy,09:20:00,212,10:05:00,211.4,-0.6,Stop Loss Hit
05-03-2024,BEL,Sell,12:30:00,210.05,12:50:00,210.7,-0.65,Stop Loss Hit
06-03-2024,BEL,Buy,09:20:00,212.85,09:30:00,211.3,-1.55,Stop Loss Hit
06-03-2024,BEL,Sell,09:35:00,210.4,09:45:00,208.8,1.6,Target Hit
07-03-2024,BEL,Buy,09:25:00,214.8,09:35:00,213.95,-0.85,Stop Loss Hit
11-03-2024,BEL,Sell,09:20:00,214.85,10:05:00,215.65,-0.8,Stop Loss Hit
12-03-2024,BEL,Sell,09:25:00,207.95,09:30:00,210.35,-2.4,Stop Loss Hit
13-03-2024,BEL,Sell,09:25:00,201.8,09:35:00,200.7,1.1,Target Hit
14-03-2024,BEL,Buy,09:20:00,192.85,09:25:00,192,-0.85,Stop Loss Hit
15-03-2024,BEL,Sell,09:25:00,193.1,09:30:00,190.25,2.85,Target Hit
18-03-2024,BEL,Sell,09:30:00,188.55,09:50:00,189.6,-1.05,Stop Loss Hit
19-03-2024,BEL,Buy,09:45:00,192.15,09:50:00,190.5,-1.65,Stop Loss Hit
19-03-2024,BEL,Sell,10:15:00,187.5,10:20:00,186.25,1.25,Target Hit
20-03-2024,BEL,Sell,09:20:00,186.25,09:25:00,185.3,0.95,Target Hit
21-03-2024,BEL,Buy,09:30:00,192.05,09:40:00,193.45,1.4,Target Hit
22-03-2024,BEL,Sell,09:25:00,193.9,09:35:00,194.5,-0.6,Stop Loss Hit
22-03-2024,BEL,Buy,13:05:00,197.15,13:40:00,198.55,1.4,Target Hit
26-03-2024,BEL,Buy,09:25:00,199.2,09:30:00,198.4,-0.8,Stop Loss Hit
27-03-2024,BEL,Buy,09:20:00,202.8,09:50:00,201.9,-0.9,Stop Loss Hit
27-03-2024,BEL,Sell,15:15:00,198.45,15:25:00,199,-0.55,Stop Loss Hit
28-03-2024,BEL,Sell,10:20:00,199.6,10:55:00,200.25,-0.65,Stop Loss Hit
28-03-2024,BEL,Buy,11:10:00,201.7,11:35:00,201.15,-0.55,Stop Loss Hit
01-04-2024,BEL,Buy,09:30:00,206.4,09:40:00,205.6,-0.8,Stop Loss Hit
01-01-2024,BHARATFORG,Buy,09:40:00,1247.8,09:45:00,1255.75,7.95,Target Hit
02-01-2024,BHARATFORG,Buy,09:25:00,1258.8,09:55:00,1250.7,-8.1,Stop Loss Hit
02-01-2024,BHARATFORG,Sell,10:05:00,1250,10:25:00,1238.25,11.75,Target Hit
03-01-2024,BHARATFORG,Sell,09:40:00,1225.6,09:50:00,1219.05,6.55,Target Hit
04-01-2024,BHARATFORG,Sell,09:55:00,1221,10:00:00,1224.75,-3.75,Stop Loss Hit
04-01-2024,BHARATFORG,Buy,10:35:00,1239.75,12:45:00,1246.6,6.85,Target Hit
05-01-2024,BHARATFORG,Sell,10:50:00,1252.7,10:55:00,1257.4,-4.7,Stop Loss Hit
05-01-2024,BHARATFORG,Buy,13:10:00,1269.1,14:05:00,1263.55,-5.55,Stop Loss Hit
08-01-2024,BHARATFORG,Buy,10:45:00,1275.85,10:50:00,1272.2,-3.65,Stop Loss Hit
09-01-2024,BHARATFORG,Buy,09:55:00,1287.05,10:15:00,1282.9,-4.15,Stop Loss Hit
10-01-2024,BHARATFORG,Sell,09:20:00,1259.2,09:30:00,1264.95,-5.75,Stop Loss Hit
10-01-2024,BHARATFORG,Buy,14:40:00,1281.6,15:15:00,1285.35,3.75,Time Exit
11-01-2024,BHARATFORG,Buy,09:25:00,1295.5,09:55:00,1289.55,-5.95,Stop Loss Hit
11-01-2024,BHARATFORG,Sell,14:15:00,1280.75,15:15:00,1273.4,7.35,Target Hit
12-01-2024,BHARATFORG,Sell,09:30:00,1253.45,09:40:00,1256.6,-3.15,Stop Loss Hit
16-01-2024,BHARATFORG,Buy,09:20:00,1258.1,09:30:00,1249.85,-8.25,Stop Loss Hit
16-01-2024,BHARATFORG,Sell,09:30:00,1249.85,11:35:00,1243.15,6.7,Target Hit
17-01-2024,BHARATFORG,Buy,09:30:00,1230.25,10:50:00,1222.9,-7.35,Stop Loss Hit
17-01-2024,BHARATFORG,Sell,14:00:00,1212.45,14:45:00,1204.05,8.4,Target Hit
18-01-2024,BHARATFORG,Buy,09:20:00,1213.3,09:25:00,1208.9,-4.4,Stop Loss Hit
18-01-2024,BHARATFORG,Sell,09:35:00,1197.85,09:55:00,1188.05,9.8,Target Hit
19-01-2024,BHARATFORG,Sell,09:30:00,1223.85,10:20:00,1230.55,-6.7,Stop Loss Hit
19-01-2024,BHARATFORG,Buy,10:20:00,1230.55,11:00:00,1237.55,7,Target Hit
20-01-2024,BHARATFORG,Sell,09:45:00,1233.95,09:55:00,1237.5,-3.55,Stop Loss Hit
23-01-2024,BHARATFORG,Sell,10:00:00,1221.95,10:10:00,1226.95,-5,Stop Loss Hit
24-01-2024,BHARATFORG,Buy,09:30:00,1198.3,09:40:00,1194.45,-3.85,Stop Loss Hit
25-01-2024,BHARATFORG,Sell,09:20:00,1210.1,10:15:00,1203.8,6.3,Target Hit
29-01-2024,BHARATFORG,Sell,10:45:00,1201,10:55:00,1206.75,-5.75,Stop Loss Hit
29-01-2024,BHARATFORG,Buy,11:25:00,1226.45,12:00:00,1242.05,15.6,Target Hit
30-01-2024,BHARATFORG,Sell,09:25:00,1240.2,10:50:00,1231.1,9.1,Target Hit
31-01-2024,BHARATFORG,Buy,09:25:00,1224.1,09:35:00,1232.3,8.2,Target Hit
01-02-2024,BHARATFORG,Buy,09:40:00,1243.9,10:00:00,1239.95,-3.95,Stop Loss Hit
01-02-2024,BHARATFORG,Sell,11:25:00,1231.1,12:00:00,1223.2,7.9,Target Hit
02-02-2024,BHARATFORG,Buy,09:25:00,1240.05,10:30:00,1246.7,6.65,Target Hit
05-02-2024,BHARATFORG,Buy,09:20:00,1248.65,09:30:00,1259.95,11.3,Target Hit
06-02-2024,BHARATFORG,Buy,10:50:00,1295,11:35:00,1282.95,-12.05,Stop Loss Hit
06-02-2024,BHARATFORG,Sell,12:55:00,1276,13:00:00,1279.75,-3.75,Stop Loss Hit
07-02-2024,BHARATFORG,Sell,09:40:00,1283.3,09:55:00,1288,-4.7,Stop Loss Hit
08-02-2024,BHARATFORG,Sell,09:20:00,1278.35,09:45:00,1271.95,6.4,Target Hit
08-02-2024,BHARATFORG,Buy,12:40:00,1292.4,13:00:00,1289.05,-3.35,Stop Loss Hit
09-02-2024,BHARATFORG,Sell,09:45:00,1281.45,10:00:00,1291.75,-10.3,Stop Loss Hit
09-02-2024,BHARATFORG,Buy,12:25:00,1315.6,12:45:00,1311.25,-4.35,Stop Loss Hit
12-02-2024,BHARATFORG,Sell,11:00:00,1304,11:10:00,1307.45,-3.45,Stop Loss Hit
13-02-2024,BHARATFORG,Sell,09:35:00,1075.6,09:45:00,1088.3,-12.7,Stop Loss Hit
14-02-2024,BHARATFORG,Buy,09:25:00,1090.6,09:35:00,1108.3,17.7,Target Hit
15-02-2024,BHARATFORG,Sell,09:30:00,1104.1,09:40:00,1107.25,-3.15,Stop Loss Hit
16-02-2024,BHARATFORG,Sell,09:20:00,1114.9,09:40:00,1108.25,6.65,Target Hit
16-02-2024,BHARATFORG,Buy,10:30:00,1123.5,11:10:00,1129.95,6.45,Target Hit
19-02-2024,BHARATFORG,Sell,09:20:00,1128.25,10:00:00,1119.1,9.15,Target Hit
20-02-2024,BHARATFORG,Sell,09:25:00,1118.65,10:05:00,1112.05,6.6,Target Hit
21-02-2024,BHARATFORG,Buy,09:35:00,1130,10:10:00,1136.1,6.1,Target Hit
21-02-2024,BHARATFORG,Sell,14:50:00,1121.05,15:05:00,1124.05,-3,Stop Loss Hit
22-02-2024,BHARATFORG,Sell,09:30:00,1111.65,09:35:00,1117.2,-5.55,Stop Loss Hit
22-02-2024,BHARATFORG,Buy,14:25:00,1132.25,15:15:00,1132.25,0,Time Exit
23-02-2024,BHARATFORG,Sell,09:25:00,1129.2,11:05:00,1132.3,-3.1,Stop Loss Hit
23-02-2024,BHARATFORG,Buy,13:00:00,1140.75,15:00:00,1135,-5.75,Stop Loss Hit
26-02-2024,BHARATFORG,Sell,09:45:00,1123.2,09:50:00,1130.05,-6.85,Stop Loss Hit
26-02-2024,BHARATFORG,Buy,11:00:00,1139.4,11:20:00,1151.75,12.35,Target Hit
27-02-2024,BHARATFORG,Buy,09:25:00,1178.95,09:35:00,1189.3,10.35,Target Hit
28-02-2024,BHARATFORG,Sell,09:20:00,1173.65,09:40:00,1167.4,6.25,Target Hit
29-02-2024,BHARATFORG,Buy,09:25:00,1149.05,09:30:00,1156,6.95,Target Hit
01-03-2024,BHARATFORG,Buy,11:20:00,1171.5,14:45:00,1177.95,6.45,Target Hit
02-03-2024,BHARATFORG,Sell,09:20:00,1173.85,09:25:00,1179.55,-5.7,Stop Loss Hit
04-03-2024,BHARATFORG,Sell,09:25:00,1178.4,09:35:00,1171.95,6.45,Target Hit
04-03-2024,BHARATFORG,Buy,14:35:00,1187.65,15:15:00,1188.8,1.15,Time Exit
05-03-2024,BHARATFORG,Buy,09:20:00,1192.45,09:30:00,1201.5,9.05,Target Hit
06-03-2024,BHARATFORG,Sell,09:30:00,1177.75,09:50:00,1170.45,7.3,Target Hit
07-03-2024,BHARATFORG,Sell,09:50:00,1174,09:55:00,1177.8,-3.8,Stop Loss Hit
11-03-2024,BHARATFORG,Sell,09:20:00,1166.7,09:35:00,1158.65,8.05,Target Hit
12-03-2024,BHARATFORG,Sell,09:50:00,1155.3,10:00:00,1160,-4.7,Stop Loss Hit
13-03-2024,BHARATFORG,Sell,09:45:00,1147,09:55:00,1141,6,Target Hit
14-03-2024,BHARATFORG,Buy,09:20:00,1124.45,09:30:00,1118.7,-5.75,Stop Loss Hit
14-03-2024,BHARATFORG,Sell,12:45:00,1101.15,12:55:00,1104.65,-3.5,Stop Loss Hit
15-03-2024,BHARATFORG,Sell,09:35:00,1101.15,09:50:00,1105,-3.85,Stop Loss Hit
15-03-2024,BHARATFORG,Buy,13:35:00,1125.45,13:55:00,1120.8,-4.65,Stop Loss Hit
18-03-2024,BHARATFORG,Sell,09:40:00,1110.05,10:05:00,1099.05,11,Target Hit
19-03-2024,BHARATFORG,Sell,10:00:00,1108.6,10:20:00,1102.85,5.75,Target Hit
20-03-2024,BHARATFORG,Sell,09:25:00,1109.15,09:30:00,1102.55,6.6,Target Hit
21-03-2024,BHARATFORG,Buy,09:50:00,1121.95,10:00:00,1117.7,-4.25,Stop Loss Hit
21-03-2024,BHARATFORG,Sell,11:50:00,1096.35,12:15:00,1099.4,-3.05,Stop Loss Hit
22-03-2024,BHARATFORG,Buy,09:40:00,1110.9,10:00:00,1120,9.1,Target Hit
26-03-2024,BHARATFORG,Buy,09:20:00,1137.3,09:35:00,1134,-3.3,Stop Loss Hit
27-03-2024,BHARATFORG,Buy,10:10:00,1136.8,11:00:00,1133.95,-2.85,Stop Loss Hit
27-03-2024,BHARATFORG,Sell,13:30:00,1124.85,14:20:00,1118.1,6.75,Target Hit
28-03-2024,BHARATFORG,Buy,12:10:00,1122.85,14:05:00,1128.7,5.85,Target Hit
01-04-2024,BHARATFORG,Buy,10:10:00,1141.25,10:40:00,1147.25,6,Target Hit
01-01-2024,BHEL,Buy,09:20:00,203.75,09:35:00,202.8,-0.95,Stop Loss Hit
02-01-2024,BHEL,Sell,09:55:00,200.05,10:00:00,200.85,-0.8,Stop Loss Hit
02-01-2024,BHEL,Buy,11:25:00,204.3,11:30:00,202.75,-1.55,Stop Loss Hit
03-01-2024,BHEL,Sell,09:20:00,196.65,09:25:00,198.1,-1.45,Stop Loss Hit
04-01-2024,BHEL,Sell,09:20:00,194.05,09:30:00,192.4,1.65,Target Hit
05-01-2024,BHEL,Buy,09:45:00,196.75,10:40:00,195.2,-1.55,Stop Loss Hit
05-01-2024,BHEL,Sell,10:40:00,195.2,10:45:00,194.05,1.15,Target Hit
08-01-2024,BHEL,Sell,09:25:00,194.8,09:50:00,195.9,-1.1,Stop Loss Hit
08-01-2024,BHEL,Buy,09:55:00,199.2,10:00:00,197.8,-1.4,Stop Loss Hit
09-01-2024,BHEL,Sell,10:25:00,195.9,11:20:00,196.9,-1,Stop Loss Hit
09-01-2024,BHEL,Buy,11:55:00,198.65,12:00:00,197.55,-1.1,Stop Loss Hit
10-01-2024,BHEL,Sell,09:20:00,194.8,09:25:00,192.5,2.3,Target Hit
10-01-2024,BHEL,Buy,11:40:00,197.65,11:45:00,196,-1.65,Stop Loss Hit
11-01-2024,BHEL,Sell,09:20:00,200.55,09:40:00,199.25,1.3,Target Hit
12-01-2024,BHEL,Sell,09:35:00,197.25,09:40:00,198.1,-0.85,Stop Loss Hit
15-01-2024,BHEL,Sell,09:20:00,201.4,09:40:00,200.1,1.3,Target Hit
16-01-2024,BHEL,Buy,09:20:00,203.55,09:25:00,202.9,-0.65,Stop Loss Hit
16-01-2024,BHEL,Sell,13:05:00,199.15,13:10:00,198.1,1.05,Target Hit
17-01-2024,BHEL,Buy,09:20:00,208.3,09:25:00,207.5,-0.8,Stop Loss Hit
18-01-2024,BHEL,Sell,09:25:00,207.5,09:30:00,206.4,1.1,Target Hit
18-01-2024,BHEL,Buy,14:50:00,211.65,14:55:00,211,-0.65,Stop Loss Hit
19-01-2024,BHEL,Buy,09:25:00,218,09:30:00,216.95,-1.05,Stop Loss Hit
20-01-2024,BHEL,Sell,09:30:00,223.6,09:35:00,220.2,3.4,Target Hit
23-01-2024,BHEL,Sell,09:20:00,217.15,09:55:00,213.6,3.55,Target Hit
24-01-2024,BHEL,Buy,09:20:00,206.85,09:50:00,207.95,1.1,Target Hit
25-01-2024,BHEL,Buy,09:55:00,215.3,10:00:00,214.1,-1.2,Stop Loss Hit
29-01-2024,BHEL,Sell,09:25:00,220.2,09:30:00,221.9,-1.7,Stop Loss Hit
29-01-2024,BHEL,Buy,09:35:00,222.7,09:55:00,222.1,-0.6,Stop Loss Hit
30-01-2024,BHEL,Buy,09:20:00,231.65,09:25:00,230.95,-0.7,Stop Loss Hit
31-01-2024,BHEL,Buy,09:30:00,230.95,09:45:00,230.3,-0.65,Stop Loss Hit
31-01-2024,BHEL,Sell,11:05:00,227.3,11:20:00,225.6,1.7,Target Hit
01-02-2024,BHEL,Sell,09:20:00,229.45,09:25:00,230.1,-0.65,Stop Loss Hit
02-02-2024,BHEL,Buy,09:30:00,232.05,09:35:00,233.3,1.25,Target Hit
05-02-2024,BHEL,Buy,09:20:00,235.25,10:15:00,234.6,-0.65,Stop Loss Hit
06-02-2024,BHEL,Sell,09:20:00,231.2,09:30:00,231.8,-0.6,Stop Loss Hit
07-02-2024,BHEL,Buy,09:20:00,236.35,09:35:00,235.3,-1.05,Stop Loss Hit
07-02-2024,BHEL,Sell,11:05:00,232.1,11:25:00,230.5,1.6,Target Hit
08-02-2024,BHEL,Buy,09:25:00,234.35,09:30:00,233.4,-0.95,Stop Loss Hit
08-02-2024,BHEL,Sell,10:40:00,231.2,10:45:00,232.15,-0.95,Stop Loss Hit
09-02-2024,BHEL,Sell,09:30:00,232.4,09:35:00,227.35,5.05,Target Hit
12-02-2024,BHEL,Sell,09:35:00,225.65,09:40:00,224.4,1.25,Target Hit
13-02-2024,BHEL,Sell,09:25:00,209.25,09:30:00,212.7,-3.45,Stop Loss Hit
14-02-2024,BHEL,Buy,09:35:00,213.2,09:40:00,211.65,-1.55,Stop Loss Hit
15-02-2024,BHEL,Sell,10:20:00,227,10:25:00,227.6,-0.6,Stop Loss Hit
16-02-2024,BHEL,Buy,10:50:00,229.4,11:25:00,228.3,-1.1,Stop Loss Hit
16-02-2024,BHEL,Sell,15:10:00,226,15:15:00,225.2,0.8,Time Exit
19-02-2024,BHEL,Buy,09:20:00,229.3,09:50:00,228.6,-0.7,Stop Loss Hit
19-02-2024,BHEL,Sell,15:00:00,225.6,15:15:00,225.7,-0.1,Time Exit
20-02-2024,BHEL,Buy,09:20:00,228.05,09:30:00,227.15,-0.9,Stop Loss Hit
21-02-2024,BHEL,Sell,09:20:00,230,09:45:00,230.6,-0.6,Stop Loss Hit
22-02-2024,BHEL,Sell,09:25:00,221.9,09:35:00,224.4,-2.5,Stop Loss Hit
22-02-2024,BHEL,Buy,12:55:00,226.75,13:00:00,226,-0.75,Stop Loss Hit
23-02-2024,BHEL,Buy,09:20:00,232.65,09:30:00,231.6,-1.05,Stop Loss Hit
26-02-2024,BHEL,Buy,09:20:00,231.7,09:25:00,230.15,-1.55,Stop Loss Hit
26-02-2024,BHEL,Sell,09:50:00,227.55,11:05:00,228.3,-0.75,Stop Loss Hit
27-02-2024,BHEL,Sell,09:40:00,226.65,09:50:00,227.45,-0.8,Stop Loss Hit
28-02-2024,BHEL,Buy,09:20:00,225.95,09:40:00,228.25,2.3,Target Hit
28-02-2024,BHEL,Sell,11:40:00,222.6,11:45:00,223.3,-0.7,Stop Loss Hit
29-02-2024,BHEL,Sell,09:20:00,220.8,09:25:00,221.5,-0.7,Stop Loss Hit
29-02-2024,BHEL,Buy,11:50:00,227.1,12:10:00,228.95,1.85,Target Hit
01-03-2024,BHEL,Buy,09:20:00,235.35,09:25:00,236.6,1.25,Target Hit
02-03-2024,BHEL,Sell,09:20:00,236.3,09:30:00,236.9,-0.6,Stop Loss Hit
04-03-2024,BHEL,Buy,09:20:00,247.35,09:30:00,249.45,2.1,Target Hit
05-03-2024,BHEL,Sell,10:00:00,256.2,10:05:00,257.65,-1.45,Stop Loss Hit
05-03-2024,BHEL,Buy,15:20:00,271.3,15:25:00,268.65,-2.65,Stop Loss Hit
06-03-2024,BHEL,Sell,09:25:00,266,09:30:00,264.3,1.7,Target Hit
07-03-2024,BHEL,Buy,09:25:00,257.65,09:50:00,259.05,1.4,Target Hit
11-03-2024,BHEL,Sell,11:50:00,255.3,12:15:00,255.95,-0.65,Stop Loss Hit
12-03-2024,BHEL,Sell,09:20:00,251.25,09:25:00,247.95,3.3,Target Hit
13-03-2024,BHEL,Sell,09:20:00,242,09:30:00,240.25,1.75,Target Hit
14-03-2024,BHEL,Buy,09:20:00,229.8,09:25:00,228.55,-1.25,Stop Loss Hit
15-03-2024,BHEL,Buy,09:20:00,227.1,09:25:00,225.45,-1.65,Stop Loss Hit
